2013/01/06,20,Kellie Skater,948.6112979507844
2013/01/06,19,Mayu Iwatani,985.9482762991925
2013/01/06,18,Yui Yokoo,986.44146184149
2013/01/06,17,Act Yasukawa,998.3333333333334
2013/01/06,16,Hailey Hatred,998.3413283591354
2013/01/06,15,Hiroyo Matsumoto,998.3492846679582
2013/01/06,14,Kairi Hojo,998.3662248558155
2013/01/06,13,Kyoko Kimura,998.3807153367547
2013/01/06,12,Nanae Takahashi,998.3959101709047
2013/01/06,11,Natsuki Taiyo,998.4035928397273
2013/01/06,10,Saki Kashima,998.4194019447132
2013/01/06,9,Yuhi,998.4269621076108
2013/01/06,8,Yuzuki Aikawa,998.441687966051
2013/01/06,7,Natsumi Showzuki,1022.8440005232364
2013/01/06,6,Miho Wakizawa,1024.17796973601
2013/01/06,5,Io Shirai,1048.1185520672823

2013/01/14,20,Kairi Hojo,948.3770848701885
2013/01/14,19,Kyoko Kimura,948.3829020491661
2013/01/14,18,Yuhi,948.4146384208168
2013/01/14,17,Kellie Skater,948.6112979507844
2013/01/14,16,Mayu Iwatani,985.9482762991925
2013/01/14,15,Yui Yokoo,986.44146184149
2013/01/14,14,Act Yasukawa,998.3333333333334
2013/01/14,13,Natsuki Taiyo,998.4035928397273
2013/01/14,12,Saki Kashima,998.4194019447132
2013/01/14,11,Hiroyo Matsumoto,998.5868399127603
2013/01/14,10,Yoshiko,999.7624447551979
2013/01/14,9,Natsumi Showzuki,1022.8440005232364
2013/01/14,8,Miho Wakizawa,1024.17796973601
2013/01/14,7,Io Shirai,1048.1185520672823
2013/01/14,6,Hailey Hatred,1048.3536520459295
2013/01/14,5,Nanae Takahashi,1048.3937234584932
2013/01/14,4,Yuzuki Aikawa,1048.430827951678

2013/01/19,20,Yui Yokoo,931.0186770426506
2013/01/19,19,Kairi Hojo,948.3770848701885
2013/01/19,18,Kyoko Kimura,948.3829020491661
2013/01/19,17,Yuhi,948.4146384208168
2013/01/19,16,Natsumi Showzuki,969.5612138284786
2013/01/19,15,Mayu Iwatani,985.9482762991925
2013/01/19,14,Act Yasukawa,998.3333333333334
2013/01/19,13,Natsuki Taiyo,998.4035928397273
2013/01/19,12,Saki Kashima,998.4194019447132
2013/01/19,11,Hiroyo Matsumoto,998.5868399127603
2013/01/19,10,Yoshiko,999.7624447551979
2013/01/19,9,Miho Wakizawa,1024.17796973601
2013/01/19,8,Io Shirai,1048.1185520672823
2013/01/19,7,Hailey Hatred,1048.3536520459295
2013/01/19,6,Nanae Takahashi,1048.3937234584932
2013/01/19,5,Yuzuki Aikawa,1048.430827951678
2013/01/19,4,Portia Perez,1053.2827866947578
2013/01/19,3,Kellie Skater,1059.4568675484632

2013/01/20,20,Yui Yokoo,857.207443513287
2013/01/20,19,Kairi Hojo,948.3770848701885
2013/01/20,18,Kyoko Kimura,948.3829020491661
2013/01/20,17,Yuhi,948.4146384208168
2013/01/20,16,Natsumi Showzuki,969.5612138284786
2013/01/20,15,Mayu Iwatani,985.9482762991925
2013/01/20,14,Act Yasukawa,998.3333333333334
2013/01/20,13,Natsuki Taiyo,998.4035928397273
