1981/01/09,20,George Takano,950.0
1981/01/09,19,Kengo Kimura,950.0
1981/01/09,18,Osamu Kido,950.0
1981/01/09,17,Bad News Allen,950.0
1981/01/09,16,Riki Choshu,950.0
1981/01/09,15,Tom Prichard,1050.0
1981/01/09,14,The Enforcer,1050.0
1981/01/09,13,Seiji Sakaguchi,1050.0
1981/01/09,12,Strong Kobayashi,1050.0
1981/01/09,11,Ken Patera,1050.0

1981/01/10,20,George Takano,950.0
1981/01/10,19,Kengo Kimura,950.0
1981/01/10,18,Osamu Kido,950.0
1981/01/10,17,Bad News Allen,950.0
1981/01/10,16,Riki Choshu,950.0
1981/01/10,15,Tatsumi Fujinami,1007.1463117408381
1981/01/10,14,The Enforcer,1042.8536882591618
1981/01/10,13,Tom Prichard,1050.0
1981/01/10,12,Seiji Sakaguchi,1050.0
1981/01/10,11,Strong Kobayashi,1050.0
1981/01/10,10,Ken Patera,1050.0

1981/01/11,20,George Takano,950.0
1981/01/11,19,Kengo Kimura,950.0
1981/01/11,18,Osamu Kido,950.0
1981/01/11,17,Bad News Allen,950.0
1981/01/11,16,Riki Choshu,950.0
1981/01/11,15,Shunji Kosugi,950.0
1981/01/11,14,Seiji Sakaguchi,1000.0
1981/01/11,13,Tatsumi Fujinami,1007.1463117408381
1981/01/11,12,The Enforcer,1042.8536882591618
1981/01/11,11,Tom Prichard,1050.0
1981/01/11,10,Strong Kobayashi,1050.0
1981/01/11,9,Norio Honaga,1050.0
1981/01/11,8,Ken Patera,1100.0

1981/01/12,20,George Takano,950.0
1981/01/12,19,Kengo Kimura,950.0
1981/01/12,18,Osamu Kido,950.0
1981/01/12,17,Bad News Allen,950.0
1981/01/12,16,Riki Choshu,950.0
1981/01/12,15,Shunji Kosugi,950.0
1981/01/12,14,The Samoan 1,951.0282919201761
1981/01/12,13,The Enforcer,986.7176321283083
1981/01/12,12,Tom Prichard,1050.0
1981/01/12,11,Strong Kobayashi,1050.0
1981/01/12,10,Norio Honaga,1050.0
1981/01/12,9,Tatsumi Fujinami,1056.1180198206619
1981/01/12,8,Seiji Sakaguchi,1056.1360561308536
1981/01/12,7,Ken Patera,1100.0

1981/01/13,20,Bad News Allen,914.8161641729865
1981/01/13,19,George Takano,950.0
1981/01/13,18,Kengo Kimura,950.0
1981/01/13,17,Osamu Kido,950.0
1981/01/13,16,Riki Choshu,950.0
1981/01/13,15,Shunji Kosugi,950.0
1981/01/13,14,The Samoan 1,951.0282919201761
1981/01/13,13,The Enforcer,986.7176321283083
1981/01/13,12,Tom Prichard,1050.0
1981/01/13,11,Strong Kobayashi,1050.0
1981/01/13,10,Norio Honaga,1050.0
1981/01/13,9,Tatsumi Fujinami,1056.1180198206619
1981/01/13,8,Seiji Sakaguchi,1091.3198919578672
1981/01/13,7,Ken Patera,1100.0

1981/01/15,20,Bad News Allen,914.8161641729865
1981/01/15,19,George Takano,950.0
1981/01/15,18,Kengo Kimura,950.0
1981/01/15,17,Osamu Kido,950.0
1981/01/15,16,Riki Choshu,950.0
1981/01/15,15,Shunji Kosugi,950.0
1981/01/15,14,The Samoan 1,951.0282919201761
1981/01/15,13,The Enforcer,986.7176321283083
1981/01/15,12,Tom Prichard,1050.0
1981/01/15,11,Strong Kobayashi,1050.0
1981/01/15,10,Norio Honaga,1050.0
1981/01/15,9,Tatsumi Fujinami,1056.1180198206619
1981/01/15,8,Seiji Sakaguchi,1091.3198919578672
1981/01/15,7,Ken Patera,1100.0

1981/01/16,20,Bad News Allen,914.8161641729865
1981/01/16,19,George Takano,950.0
1981/01/16,18,Kengo Kimura,950.0
1981/01/16,17,Osamu Kido,950.0
1981/01/16,16,Riki Choshu,950.0
1981/01/16,15,Shunji Kosugi,950.0
1981/01/16,14,The Samoan 1,951.0282919201761
1981/01/16,13,The Enforcer,986.7176321283083
1981/01/16,12,Tom Prichard,1000.8803628350587
1981/01/16,11,Strong Kobayashi,1050.0
1981/01/16,10,Norio Honaga,1050.0
1981/01/16,9,Seiji Sakaguchi,1091.3198919578672
1981/01/16,8,Ken Patera,1100.0
1981/01/16,7,Tatsumi Fujinami,1105.2376569856033

1981/01/18,20,Bad News Allen,864.7239302216844
1981/01/18,19,George Takano,950.0
1981/01/18,18,Kengo Kimura,950.0
1981/01/18,17,Osamu Kido,950.0
1981/01/18,16,Riki Choshu,950.0
1981/01/18,15,Shunji Kosugi,950.0
1981/01/18,14,The Samoan 1,951.0282919201761
1981/01/18,13,The Enforcer,986.7176321283083
1981/01/18,12,Tom Prichard,1000.8803628350587
1981/01/18,11,Strong Kobayashi,1050.0
1981/01/18,10,Norio Honaga,1050.0
1981/01/18,9,Seiji Sakaguchi,1091.3198919578672
1981/01/18,8,Ken Patera,1100.0
1981/01/18,7,Tatsumi Fujinami,1130.2837739612544

1981/01/19,20,Bad News Allen,864.7239302216844
1981/01/19,19,George Takano,950.0
1981/01/19,18,Kengo Kimura,950.0
1981/01/19,17,Osamu Kido,950.0
1981/01/19,16,Riki Choshu,950.0
1981/01/19,15,Shunji Kosugi,950.0
1981/01/19,14,The Samoan 1,951.0282919201761
1981/01/19,13,The Enforcer,986.7176321283083
1981/01/19,12,Tom Prichard,1000.8803628350587
1981/01/19,11,Seiji Sakaguchi,1042.568800087212
1981/01/19,10,Strong Kobayashi,1050.0
1981/01/19,9,Norio Honaga,1050.0
1981/01/19,8,Tatsumi Fujinami,1130.2837739612544
1981/01/19,7,Ken Patera,1148.7510918706553

1981/01/20,20,Bad News Allen,864.7239302216844
1981/01/20,19,The Enforcer,944.6867350283632
1981/01/20,18,George Takano,950.0
1981/01/20,17,Kengo Kimura,950.0
1981/01/20,16,Osamu Kido,950.0
1981/01/20,15,Riki Choshu,950.0
1981/01/20,14,Shunji Kosugi,950.0
1981/01/20,13,The Samoan 1,951.0282919201761
1981/01/20,12,Tom Prichard,1000.8803628350587
1981/01/20,11,Strong Kobayashi,1050.0
1981/01/20,10,Norio Honaga,1050.0
1981/01/20,9,Seiji Sakaguchi,1084.599697187157
1981/01/20,8,Tatsumi Fujinami,1130.2837739612544
1981/01/20,7,Ken Patera,1148.7510918706553

1981/01/22,20,Bad News Allen,788.787074631125
1981/01/22,19,The Enforcer,944.6867350283632
1981/01/22,18,George Takano,950.0
1981/01/22,17,Kengo Kimura,950.0
1981/01/22,16,Osamu Kido,950.0
1981/01/22,15,Shunji Kosugi,950.0
1981/01/22,14,The Samoan 1,951.0282919201761
1981/01/22,13,Riki Choshu,987.9684277952797
1981/01/22,12,Tom Prichard,1000.8803628350587
1981/01/22,11,Strong Kobayashi,1050.0
1981/01/22,10,Norio Honaga,1050.0
1981/01/22,9,Tatsumi Fujinami,1082.9389346049265
1981/01/22,8,Seiji Sakaguchi,1084.599697187157
1981/01/22,7,Ken Patera,1196.0959312269829

1981/01/23,20,Bad News Allen,788.787074631125
1981/01/23,19,The Enforcer,944.6867350283632
1981/01/23,18,George Takano,950.0
1981/01/23,17,Kengo Kimura,950.0
1981/01/23,16,Osamu Kido,950.0
1981/01/23,15,Shunji Kosugi,950.0
1981/01/23,14,The Samoan 1,951.0282919201761
1981/01/23,13,Riki Choshu,987.9684277952797
1981/01/23,12,Tom Prichard,1000.8803628350587
1981/01/23,11,Strong Kobayashi,1050.0
1981/01/23,10,Norio Honaga,1050.0
1981/01/23,9,Tatsumi Fujinami,1082.9389346049265
1981/01/23,8,Seiji Sakaguchi,1084.599697187157
1981/01/23,7,Ken Patera,1196.0959312269829

1981/01/24,20,Bad News Allen,788.787074631125
1981/01/24,19,The Samoan 1,919.3565556718121
1981/01/24,18,The Enforcer,944.6867350283632
1981/01/24,17,George Takano,950.0
1981/01/24,16,Kengo Kimura,950.0
1981/01/24,15,Osamu Kido,950.0
1981/01/24,14,Shunji Kosugi,950.0
1981/01/24,13,Riki Choshu,987.9684277952797
1981/01/24,12,Tom Prichard,1000.8803628350587
1981/01/24,11,Strong Kobayashi,1050.0
1981/01/24,10,Norio Honaga,1050.0
1981/01/24,9,Tatsumi Fujinami,1082.9389346049265
1981/01/24,8,Seiji Sakaguchi,1116.2714334355212
1981/01/24,7,Ken Patera,1196.0959312269829

