1999/01/04,20,Kazuyuki Fujita,950.0
1999/01/04,19,Koji Kanemoto,950.0
1999/01/04,18,Atsushi Onita,950.0
1999/01/04,17,Dave Beneteau,950.0
1999/01/04,16,Brian Johnston,950.0
1999/01/04,15,Scott Norton,950.0
1999/01/04,14,Naoya Ogawa,1000.0
1999/01/04,13,Shinya Hashimoto,1000.0
1999/01/04,12,Manabu Nakanishi,1050.0
1999/01/04,11,Jushin Thunder Liger,1050.0
1999/01/04,10,Kensuke Sasaki,1050.0
1999/01/04,9,Yuji Nagata,1050.0
1999/01/04,8,Don Frye,1050.0
1999/01/04,7,Keiji Muto,1050.0

1999/01/27,20,Atsushi Onita,950.0
1999/01/27,19,Dave Beneteau,950.0
1999/01/27,18,Brian Johnston,950.0
1999/01/27,17,Shiro Koshinaka,950.0
1999/01/27,16,Scott Norton,950.0
1999/01/27,15,Hiro Saito,950.0
1999/01/27,14,Kazuo Yamazaki,950.0
1999/01/27,13,Tadao Yasuda,957.1463117408382
1999/01/27,12,Jushin Thunder Liger,992.8536882591618
1999/01/27,11,Yuji Nagata,1000.0
1999/01/27,10,Naoya Ogawa,1000.0
1999/01/27,9,Shinya Hashimoto,1000.0
1999/01/27,8,Tatsutoshi Goto,1050.0
1999/01/27,7,Don Frye,1050.0
1999/01/27,6,Hiroyoshi Tenzan,1050.0
1999/01/27,5,Satoshi Kojima,1050.0
1999/01/27,4,Keiji Muto,1050.0
1999/01/27,3,Shinjiro Otani,1057.1463117408382
1999/01/27,2,Manabu Nakanishi,1092.8536882591618
1999/01/27,1,Kensuke Sasaki,1100.0

1999/01/28,20,Shiro Koshinaka,950.0
1999/01/28,19,Scott Norton,950.0
1999/01/28,18,Hiro Saito,950.0
1999/01/28,17,Kazuo Yamazaki,950.0
1999/01/28,16,Masakazu Fukuda,950.0
1999/01/28,15,Tadao Yasuda,957.1463117408382
1999/01/28,14,Jushin Thunder Liger,992.8536882591618
1999/01/28,13,Yuji Nagata,1000.0
1999/01/28,12,Naoya Ogawa,1000.0
1999/01/28,11,Shinya Hashimoto,1000.0
1999/01/28,10,Kazuyuki Fujita,1007.1463117408382
1999/01/28,9,Tatsutoshi Goto,1050.0
1999/01/28,8,Don Frye,1050.0
1999/01/28,7,Hiroyoshi Tenzan,1050.0
1999/01/28,6,Satoshi Kojima,1050.0
1999/01/28,5,Keiji Muto,1050.0
1999/01/28,4,Kuniaki Kobayashi,1050.0
1999/01/28,3,Shinjiro Otani,1057.1463117408382
1999/01/28,2,Manabu Nakanishi,1092.8536882591618
1999/01/28,1,Kensuke Sasaki,1100.0

1999/01/29,20,Scott Norton,950.0
1999/01/29,19,Hiro Saito,950.0
1999/01/29,18,Kazuo Yamazaki,950.0
1999/01/29,17,Masakazu Fukuda,950.0
1999/01/29,16,Tadao Yasuda,957.1463117408382
1999/01/29,15,Jushin Thunder Liger,992.8536882591618
1999/01/29,14,Yuji Nagata,1000.0
1999/01/29,13,Naoya Ogawa,1000.0
1999/01/29,12,Shinya Hashimoto,1000.0
1999/01/29,11,Kazuyuki Fujita,1007.1463117408382
1999/01/29,10,Brian Johnston,1007.1463117408382
1999/01/29,9,Tatsutoshi Goto,1050.0
1999/01/29,8,Don Frye,1050.0
1999/01/29,7,Hiroyoshi Tenzan,1050.0
1999/01/29,6,Satoshi Kojima,1050.0
1999/01/29,5,Keiji Muto,1050.0
1999/01/29,4,Kuniaki Kobayashi,1050.0
1999/01/29,3,Shinjiro Otani,1057.1463117408382
1999/01/29,2,Manabu Nakanishi,1092.8536882591618
1999/01/29,1,Kensuke Sasaki,1100.0

1999/01/30,20,Hiro Saito,950.0
1999/01/30,19,Kazuo Yamazaki,950.0
1999/01/30,18,Tadao Yasuda,957.1463117408382
1999/01/30,17,Jushin Thunder Liger,992.8536882591618
1999/01/30,16,Yuji Nagata,1000.0
1999/01/30,15,Naoya Ogawa,1000.0
1999/01/30,14,Shinya Hashimoto,1000.0
1999/01/30,13,Kazuyuki Fujita,1007.1463117408382
1999/01/30,12,Brian Johnston,1007.1463117408382
1999/01/30,11,Yutaka Yoshie,1041.8493543293368
1999/01/30,10,Dr. Wagner Jr.,1042.8536882591618
1999/01/30,9,Tatsutoshi Goto,1050.0
1999/01/30,8,Don Frye,1050.0
1999/01/30,7,Hiroyoshi Tenzan,1050.0
1999/01/30,6,Satoshi Kojima,1050.0
1999/01/30,5,Keiji Muto,1050.0
1999/01/30,4,Kuniaki Kobayashi,1050.0
1999/01/30,3,Shinjiro Otani,1057.1463117408382
1999/01/30,2,Manabu Nakanishi,1092.8536882591618
1999/01/30,1,Kensuke Sasaki,1100.0

1999/02/01,20,Tadao Yasuda,957.1463117408382
1999/02/01,19,Jushin Thunder Liger,992.8536882591618
1999/02/01,18,Yuji Nagata,1000.0
1999/02/01,17,Naoya Ogawa,1000.0
1999/02/01,16,Shinya Hashimoto,1000.0
1999/02/01,15,Kazuyuki Fujita,1007.1463117408382
